,subject,exam_type,class,hours_of_studying,participation_in_group,group_parlagrims,individual_paralligms,assigments_individual,assigments_group,previous_marks,panctuality,Predicted Marks
4837,0,2,2,72.018654230513,100.0,50.0,61.0,47.0,47.0,46,46.15384615384615,20
4838,7,2,6,72.86599904625656,25.0,49.4,0.0,26.6,26.6,7,44.44444444444444,12
4839,11,0,2,93.13884386817936,50.0,43.2,67.83333333333333,51.6,51.6,17,33.33333333333333,8
4840,12,2,1,59.46666666666667,11.11111111111111,36.0,41.0,61.22222222222222,61.22222222222222,50,68.75,16
4841,6,3,6,49.30588798468167,83.33333333333334,65.83333333333333,34.5,27.166666666666668,27.166666666666668,6,14.285714285714285,3
4842,2,2,3,97.93061472915399,85.71428571428571,42.55555555555556,46.5,54.0,54.0,79,46.666666666666664,33
4843,0,0,5,77.2590361445783,90.0,42.5,50.0,72.5,72.5,1,72.72727272727273,17
4844,11,0,4,26.284875183553595,60.0,36.6,47.285714285714285,43.8,43.8,58,16.666666666666664,10
4845,8,0,3,96.2852897473997,75.0,62.166666666666664,36.0,36.666666666666664,36.666666666666664,60,62.5,27
4846,15,2,1,66.3843303335098,100.0,46.4,53.625,48.2,48.2,27,58.333333333333336,19
4847,1,0,3,87.96992481203007,0.0,60.55555555555556,45.111111111111114,60.0,60.0,19,22.22222222222222,0
4848,5,4,5,57.949691504508785,33.33333333333333,56.8,46.6,38.3,38.3,92,61.111111111111114,20
4849,1,1,2,57.72727272727273,50.0,53.333333333333336,57.142857142857146,23.0,23.0,41,44.44444444444444,9
4850,16,1,2,55.98802395209581,0.0,43.6,39.0,53.4,53.4,72,56.25,15
4851,3,2,1,40.429338103756706,100.0,52.25,50.0,70.25,70.25,70,0.0,15
4852,6,2,5,43.90243902439025,100.0,70.625,0.0,64.5,64.5,29,76.47058823529412,24
4853,6,0,1,58.75591615956728,71.42857142857143,60.2,28.75,54.4,54.4,35,41.66666666666667,15
4854,15,2,5,59.10138248847926,11.11111111111111,63.5,45.714285714285715,86.5,86.5,16,58.333333333333336,0
4855,11,4,6,25.0,44.44444444444444,57.3,0.0,48.2,48.2,95,18.181818181818183,20
4856,2,0,2,47.150997150997156,100.0,44.6,62.75,46.4,46.4,36,88.88888888888889,21
4857,15,0,2,30.33175355450237,71.42857142857143,44.375,44.125,43.375,43.375,6,61.53846153846154,8
4858,9,0,6,56.9926873857404,0.0,49.57142857142857,0.0,54.714285714285715,54.714285714285715,46,64.70588235294117,17
4859,5,2,3,68.79432624113475,60.0,68.66666666666667,48.0,63.44444444444444,63.44444444444444,2,9.090909090909092,-1
4860,2,2,5,3.7037037037037033,50.0,57.0,33.333333333333336,31.5,31.5,41,50.0,5
4861,11,3,6,28.990825688073397,11.11111111111111,51.5,65.2,56.5,56.5,70,50.0,4
4862,7,0,2,74.39393939393939,28.57142857142857,52.0,56.125,43.5,43.5,71,50.0,16
4863,12,4,1,90.43879907621248,71.42857142857143,31.0,57.166666666666664,55.333333333333336,55.333333333333336,26,70.0,23
4864,9,0,5,58.89400921658986,50.0,50.2,23.5,44.8,44.8,68,25.0,19
4865,15,0,3,21.686746987951807,50.0,62.166666666666664,51.166666666666664,50.666666666666664,50.666666666666664,91,58.333333333333336,15
4866,16,4,3,72.63513513513513,0.0,40.6,47.25,46.8,46.8,24,43.75,5
4867,15,1,6,16.470588235294116,0.0,62.0,40.333333333333336,20.5,20.5,25,0.0,-12
4868,3,3,2,20.32520325203252,33.33333333333333,35.5,59.25,60.0,60.0,55,50.0,8
4869,10,0,1,54.625850340136054,100.0,77.0,4.0,37.5,37.5,74,20.0,25
4870,7,0,6,52.10622710622711,0.0,59.888888888888886,41.75,47.22222222222222,47.22222222222222,39,35.294117647058826,0
4871,10,2,2,75.41111981205951,20.0,37.42857142857143,68.0,64.28571428571429,64.28571428571429,31,50.0,7
4872,7,0,1,5.855161787365177,100.0,50.25,27.333333333333332,67.0,67.0,31,58.333333333333336,16
4873,0,3,6,87.26114649681529,14.285714285714285,65.0,0.0,63.22222222222222,63.22222222222222,10,31.57894736842105,9
4874,0,1,4,17.525773195876287,22.22222222222222,31.833333333333332,40.625,54.166666666666664,54.166666666666664,68,33.33333333333333,10
4875,14,0,1,5.8544303797468356,0.0,54.0,0.0,48.375,48.375,39,22.22222222222222,1
4876,9,0,3,49.30232558139535,40.0,65.25,54.42857142857143,30.5,30.5,71,28.57142857142857,8
4877,8,1,4,64.68172484599589,100.0,60.0,68.11111111111111,65.0,65.0,24,66.66666666666666,14
4878,15,2,2,2.13903743315508,14.285714285714285,72.5,62.333333333333336,32.0,32.0,76,33.33333333333333,-3
4879,9,0,4,48.75776397515528,44.44444444444444,0.0,0.0,0.0,0.0,69,33.33333333333333,33
4880,0,2,5,8.84861407249467,66.66666666666666,56.857142857142854,21.0,47.857142857142854,47.857142857142854,45,46.15384615384615,11
4881,8,0,5,7.8431372549019605,0.0,53.0,51.2,64.125,64.125,82,35.294117647058826,2
4882,3,2,1,39.58990536277602,57.14285714285714,39.0,49.6,73.33333333333333,73.33333333333333,22,50.0,9
4883,10,1,2,76.54450261780104,100.0,53.5,41.5,56.8,56.8,54,33.33333333333333,24
4884,13,4,2,7.708333333333334,83.33333333333334,35.0,0.0,22.0,22.0,39,87.5,28
4885,10,0,2,78.5918173168411,33.33333333333333,55.0,73.57142857142857,85.0,85.0,42,66.66666666666666,10
4886,4,1,2,60.285714285714285,0.0,53.55555555555556,42.44444444444444,54.111111111111114,54.111111111111114,96,44.44444444444444,16
4887,12,0,5,39.58333333333333,40.0,62.3,49.6,34.9,34.9,75,84.61538461538461,17
4888,5,0,1,49.17355371900827,85.71428571428571,63.0,41.6,73.5,73.5,22,62.5,13
4889,13,0,4,41.91852825229961,83.33333333333334,47.25,50.875,51.5,51.5,5,41.66666666666667,6
4890,14,4,5,25.763256561328333,33.33333333333333,67.875,22.666666666666668,73.25,73.25,53,55.55555555555556,9
4891,16,2,3,52.94759825327511,37.5,51.2,65.5,44.8,44.8,12,50.0,0
4892,14,0,2,73.046875,25.0,37.333333333333336,63.8,48.166666666666664,48.166666666666664,20,62.5,8
4893,7,4,1,13.936591809775429,33.33333333333333,25.4,35.3,22.8,22.8,39,53.333333333333336,11
4894,10,2,6,21.324565523720057,20.0,37.75,54.0,59.125,59.125,67,40.0,7
4895,15,4,4,37.61467889908257,83.33333333333334,56.57142857142857,49.7,56.0,56.0,30,28.57142857142857,7
4896,3,3,4,42.4328954882924,40.0,0.0,26.166666666666668,0.0,0.0,6,75.0,20
4897,2,4,6,60.66298342541436,100.0,61.125,64.0,65.625,65.625,35,61.111111111111114,15
4898,3,2,4,2.0169851380042463,60.0,48.9,47.2,44.9,44.9,96,36.36363636363637,15
4899,6,3,2,92.7007299270073,66.66666666666666,45.5,72.0,31.666666666666668,31.666666666666668,43,0.0,9
4900,6,2,4,37.73006134969325,0.0,37.5,24.2,47.75,47.75,18,11.11111111111111,-1
4901,3,4,4,17.78265642151482,33.33333333333333,51.166666666666664,67.875,40.833333333333336,40.833333333333336,75,50.0,6
4902,8,2,3,82.10526315789474,0.0,43.77777777777778,24.0,53.22222222222222,53.22222222222222,60,55.55555555555556,19
4903,11,4,6,11.931818181818182,57.14285714285714,56.0,0.0,35.22222222222222,35.22222222222222,94,37.5,23
4904,11,3,4,17.700453857791228,33.33333333333333,0.0,53.5,0.0,0.0,25,36.36363636363637,7
4905,14,2,3,6.25,100.0,0.0,45.4,0.0,0.0,37,33.33333333333333,19
4906,15,4,3,63.90931372549019,33.33333333333333,0.0,0.0,0.0,0.0,40,0.0,23
4907,16,2,1,68.69070208728652,0.0,50.8,50.0,69.2,69.2,32,63.63636363636363,6
4908,14,4,1,46.506137865911235,50.0,43.0,51.0,52.6,52.6,9,80.0,10
4909,10,0,2,41.95432819968136,62.5,44.285714285714285,92.0,35.714285714285715,35.714285714285715,12,63.63636363636363,0
4910,0,3,4,17.57188498402556,100.0,33.25,46.5,50.5,50.5,6,33.33333333333333,8
4911,6,2,1,61.62915326902465,100.0,49.0,46.833333333333336,65.0,65.0,13,70.0,18
4912,11,1,6,9.642857142857144,50.0,55.9,0.0,57.9,57.9,71,37.5,17
4913,4,0,1,74.2713567839196,100.0,47.5,25.5,11.0,11.0,72,62.5,36
4914,6,4,6,26.96214219759926,37.5,42.5,0.0,50.625,50.625,87,57.14285714285714,27
4915,6,1,2,12.711864406779661,75.0,57.2,45.5,41.2,41.2,63,42.857142857142854,12
4916,0,2,3,26.851294400963276,71.42857142857143,26.333333333333332,52.8,53.166666666666664,53.166666666666664,84,64.28571428571429,25
4917,13,4,3,11.903246339910885,62.5,0.0,56.25,0.0,0.0,100,57.14285714285714,29
4918,0,4,5,4.931285367825384,60.0,0.0,51.285714285714285,0.0,0.0,26,16.666666666666664,7
4919,10,4,4,43.67816091954023,50.0,38.111111111111114,50.8,52.44444444444444,52.44444444444444,36,62.5,13
4920,8,3,6,34.177215189873415,0.0,37.666666666666664,63.77777777777778,56.666666666666664,56.666666666666664,71,40.0,5
4921,8,2,5,22.440944881889763,0.0,47.55555555555556,0.0,30.22222222222222,30.22222222222222,34,53.84615384615385,8
4922,8,1,4,62.33359436178544,66.66666666666666,17.0,77.2,45.5,45.5,37,60.0,17
4923,7,0,4,90.47869542346135,30.0,47.0,44.0,35.125,35.125,61,15.384615384615385,14
4924,14,0,5,61.34969325153374,40.0,51.75,43.77777777777778,42.625,42.625,76,33.33333333333333,16
4925,3,0,6,44.32432432432433,66.66666666666666,0.0,33.142857142857146,0.0,0.0,91,44.44444444444444,34
4926,14,2,5,61.951471347444496,12.5,48.833333333333336,62.7,32.166666666666664,32.166666666666664,58,50.0,8
4927,1,2,3,87.56302521008404,100.0,58.22222222222222,55.0,46.77777777777778,46.77777777777778,4,35.294117647058826,12
4928,3,2,1,1.0416666666666665,0.0,61.44444444444444,41.0,59.666666666666664,59.666666666666664,2,38.46153846153847,-13
4929,4,4,2,43.81443298969072,100.0,57.857142857142854,57.4,42.142857142857146,42.142857142857146,90,37.5,22
4930,5,2,2,78.71222076215506,0.0,39.333333333333336,0.0,53.666666666666664,53.666666666666664,44,57.14285714285714,21
4931,7,0,4,36.84210526315789,90.0,64.75,38.666666666666664,54.75,54.75,54,44.44444444444444,16
4932,5,2,4,34.05797101449276,33.33333333333333,40.1,86.0,46.0,46.0,28,53.333333333333336,-1
4933,15,2,5,86.00543478260869,37.5,40.625,69.875,56.25,56.25,94,45.45454545454545,22
4934,11,0,3,66.60929432013769,50.0,0.0,50.5,0.0,0.0,100,50.0,35
4935,11,1,4,86.63072776280323,33.33333333333333,64.0,68.8,52.857142857142854,52.857142857142854,29,53.333333333333336,5
4936,4,4,3,20.039292730844792,100.0,73.4,57.5,59.4,59.4,13,50.0,2
4937,3,2,3,68.87990762124711,10.0,72.5,45.5,14.5,14.5,4,50.0,-2
4938,9,2,3,92.96875,0.0,48.0,14.333333333333334,40.5,40.5,59,54.54545454545454,21
4939,13,1,4,46.86609686609687,71.42857142857143,38.44444444444444,5.0,55.44444444444444,55.44444444444444,30,43.75,22
4940,2,0,2,86.61290322580645,14.285714285714285,38.125,41.0,59.5,59.5,41,60.0,17
4941,13,3,4,10.676532769556026,60.0,48.8,0.0,59.8,59.8,90,20.0,22
4942,1,0,1,24.16467780429594,77.77777777777779,0.0,19.0,0.0,0.0,23,25.0,20
4943,15,3,6,83.73205741626795,66.66666666666666,0.0,43.857142857142854,0.0,0.0,62,42.857142857142854,32
4944,15,2,2,36.01190476190476,0.0,77.5,35.25,64.0,64.0,28,25.0,-7
4945,4,4,1,68.0379746835443,100.0,69.66666666666667,35.0,56.0,56.0,61,75.0,28
4946,11,0,1,63.15179606025493,33.33333333333333,64.4,71.0,50.2,50.2,2,50.0,-3
4947,10,2,1,73.94894894894894,50.0,36.0,51.333333333333336,34.166666666666664,34.166666666666664,74,71.42857142857143,27
4948,2,0,3,57.8425294482331,10.0,0.0,51.25,0.0,0.0,10,33.33333333333333,7
4949,12,2,1,23.19201995012469,0.0,47.25,77.0,40.5,40.5,22,33.33333333333333,-11
4950,11,4,2,86.4244741873805,0.0,58.2,51.6,49.8,49.8,48,53.333333333333336,9
4951,5,0,5,53.25670498084292,20.0,69.0,37.42857142857143,50.0,50.0,37,40.0,3
4952,14,0,2,18.27801827801828,0.0,90.0,57.714285714285715,34.0,34.0,16,28.57142857142857,-18
4953,1,3,2,11.971830985915492,0.0,55.0,21.8,33.5,33.5,63,38.46153846153847,5
4954,9,2,1,48.47953216374269,28.57142857142857,39.2,45.57142857142857,53.2,53.2,81,57.14285714285714,20
4955,4,4,3,24.246231155778894,33.33333333333333,26.0,50.25,82.5,82.5,9,58.333333333333336,4
4956,7,0,3,74.9084249084249,60.0,42.5,55.4,33.333333333333336,33.333333333333336,91,42.857142857142854,25
4957,15,2,5,78.26948480845442,0.0,40.5,79.0,36.75,36.75,60,50.0,7
4958,11,0,6,37.79015784586815,20.0,58.0,37.55555555555556,19.8,19.8,37,14.285714285714285,0
4959,8,2,1,74.25552353506244,14.285714285714285,44.875,91.5,57.375,57.375,65,41.66666666666667,6
4960,12,0,4,28.036383092562865,100.0,48.5,56.0,69.0,69.0,87,66.66666666666666,26
4961,16,0,3,39.130434782608695,80.0,26.0,31.4,37.25,37.25,23,37.5,17
4962,13,3,6,95.07246376811594,0.0,39.5,59.875,56.25,56.25,85,57.14285714285714,20
4963,4,0,5,76.31578947368422,100.0,52.2,30.0,35.6,35.6,5,80.0,23
4964,6,2,3,79.42345924453281,100.0,0.0,51.857142857142854,0.0,0.0,36,0.0,24
4965,5,4,1,12.5,25.0,0.0,70.5,0.0,0.0,32,25.0,2
4966,9,4,3,10.31021897810219,50.0,37.5,57.166666666666664,66.25,66.25,71,42.857142857142854,11
4967,14,3,4,3.6170212765957444,0.0,56.8,60.166666666666664,58.8,58.8,16,54.54545454545454,-10
4968,12,2,4,95.6433637284701,100.0,13.0,62.666666666666664,52.0,52.0,17,100.0,32
4969,3,2,2,52.56556442417332,0.0,40.0,0.0,41.2,41.2,25,60.0,14
4970,16,4,4,97.4481658692185,50.0,0.0,57.833333333333336,0.0,0.0,96,37.5,35
4971,6,2,5,79.50211864406779,100.0,39.5,36.5,59.166666666666664,59.166666666666664,52,41.66666666666667,28
4972,4,0,3,40.375586854460096,28.57142857142857,60.5,32.75,48.1,48.1,46,42.10526315789473,7
4973,10,2,6,94.12607449856733,10.0,50.2,63.625,67.2,67.2,78,22.22222222222222,11
4974,5,2,1,91.18644067796609,50.0,62.111111111111114,39.8,53.111111111111114,53.111111111111114,7,66.66666666666666,12
4975,10,4,2,70.625,100.0,0.0,42.375,0.0,0.0,99,57.14285714285714,46
4976,12,4,3,22.989076464746773,20.0,51.25,51.142857142857146,68.375,68.375,93,30.0,9
4977,12,3,2,97.20730397422128,100.0,34.6,45.22222222222222,57.8,57.8,11,66.66666666666666,26
4978,16,2,4,17.532467532467532,100.0,0.0,49.285714285714285,0.0,0.0,97,66.66666666666666,37
4979,13,4,5,30.942622950819672,75.0,52.375,10.0,52.875,52.875,55,28.57142857142857,18
4980,2,2,5,51.736745886654475,20.0,35.5,42.0,51.3,51.3,52,40.0,11
4981,4,2,6,66.84245220830587,33.33333333333333,0.0,55.5,0.0,0.0,32,11.11111111111111,12
4982,16,0,5,2.0496224379719528,66.66666666666666,62.4,0.0,38.2,38.2,8,38.46153846153847,5
4983,10,1,4,8.067226890756302,33.33333333333333,39.0,64.33333333333333,48.714285714285715,48.714285714285715,70,50.0,7
4984,4,1,4,54.03817914831131,0.0,56.0,42.857142857142854,62.888888888888886,62.888888888888886,93,41.17647058823529,13
4985,5,2,2,67.21311475409836,71.42857142857143,44.9,41.714285714285715,39.9,39.9,4,54.54545454545454,13
4986,2,3,4,50.550550550550554,100.0,33.2,0.0,47.5,47.5,68,33.33333333333333,35
4987,5,2,3,76.31750162654521,22.22222222222222,58.44444444444444,61.333333333333336,54.0,54.0,54,55.55555555555556,10
4988,3,2,5,13.022618231665525,50.0,33.55555555555556,66.4,57.0,57.0,30,56.25,4
4989,13,0,1,40.06006006006006,50.0,62.285714285714285,36.0,39.857142857142854,39.857142857142854,61,35.294117647058826,12
4990,12,0,5,7.570093457943925,16.666666666666664,90.5,0.0,82.5,82.5,83,60.0,11
4991,15,3,6,78.55750487329435,0.0,50.666666666666664,49.0,68.16666666666667,68.16666666666667,12,33.33333333333333,0
4992,15,4,4,0.6024096385542169,28.57142857142857,40.0,48.625,61.625,61.625,96,50.0,13
4993,13,2,1,90.27552674230147,100.0,52.0,54.0,54.2,54.2,49,50.0,25
4994,10,3,6,86.03521554341226,20.0,0.0,49.57142857142857,0.0,0.0,7,75.0,18
4995,13,1,6,50.0,75.0,27.333333333333332,0.0,72.33333333333333,72.33333333333333,57,46.15384615384615,31
4996,11,2,2,75.08499271491014,0.0,63.0,46.0,52.5,52.5,45,33.33333333333333,4
4997,0,0,6,24.074074074074073,0.0,55.142857142857146,49.888888888888886,46.57142857142857,46.57142857142857,46,42.857142857142854,-1
4998,7,3,6,29.838709677419356,90.0,57.0,65.125,38.0,38.0,61,27.27272727272727,10
4999,1,2,2,95.29540481400439,100.0,51.666666666666664,57.75,28.833333333333332,28.833333333333332,69,71.42857142857143,32
5000,9,3,2,41.39482564679415,16.666666666666664,39.6,0.0,60.0,60.0,84,27.27272727272727,22
5001,13,3,6,99.54545454545455,50.0,60.5,0.0,63.25,63.25,93,20.0,32
5002,10,0,2,99.09228441754917,62.5,50.0,54.666666666666664,47.22222222222222,47.22222222222222,64,41.17647058823529,22
5003,11,0,5,22.07876049063912,60.0,0.0,57.875,0.0,0.0,74,40.0,21
5004,3,0,4,18.181818181818183,0.0,0.0,68.2,0.0,0.0,78,0.0,4
5005,2,0,4,37.91208791208791,42.857142857142854,31.285714285714285,40.0,60.0,60.0,23,40.0,8
5006,4,4,6,69.6528555431131,77.77777777777779,67.85714285714286,46.0,42.857142857142854,42.857142857142854,62,43.75,18
5007,3,0,1,98.69827986982799,33.33333333333333,48.44444444444444,50.55555555555556,31.444444444444443,31.444444444444443,89,72.72727272727273,29
5008,0,0,4,61.58977209560867,100.0,45.8,59.25,54.0,54.0,60,42.857142857142854,21
5009,12,4,3,83.45498783454988,20.0,62.833333333333336,0.0,30.0,30.0,100,45.45454545454545,30
5010,2,1,4,60.9308885754584,37.5,47.4,46.285714285714285,57.8,57.8,88,28.57142857142857,18
5011,3,0,5,0.24360535931790497,0.0,45.3,48.0,47.1,47.1,85,45.45454545454545,5
5012,7,0,1,83.8871473354232,77.77777777777779,39.833333333333336,31.625,46.166666666666664,46.166666666666664,74,37.5,31
5013,14,0,1,76.96577243293247,100.0,48.833333333333336,47.625,63.166666666666664,63.166666666666664,63,62.5,29
5014,7,2,1,98.21428571428571,37.5,34.6,54.22222222222222,56.2,56.2,30,61.53846153846154,18
5015,5,0,3,87.29096989966555,50.0,0.0,47.4,0.0,0.0,11,33.33333333333333,18
5016,6,4,4,30.677764565992867,50.0,53.0,67.5,56.75,56.75,53,60.0,8
5017,5,2,5,77.88649706457925,80.0,0.0,60.857142857142854,0.0,0.0,2,33.33333333333333,17
5018,16,3,4,46.897093479968575,0.0,52.5,0.0,50.0,50.0,95,66.66666666666666,26
5019,6,1,2,77.49667110519307,100.0,69.0,58.333333333333336,48.0,48.0,5,41.66666666666667,9
5020,9,3,2,42.44318181818182,50.0,51.5,34.5,76.0,76.0,27,0.0,2
5021,6,4,6,38.42931937172775,85.71428571428571,52.4,53.285714285714285,60.4,60.4,45,55.55555555555556,14
5022,5,3,6,10.15625,11.11111111111111,42.333333333333336,62.833333333333336,40.666666666666664,40.666666666666664,93,50.0,8
5023,1,4,1,30.306345733041574,22.22222222222222,51.44444444444444,38.0,53.333333333333336,53.333333333333336,32,50.0,4
5024,11,0,4,87.5414495499763,0.0,45.142857142857146,62.333333333333336,48.285714285714285,48.285714285714285,13,77.77777777777779,6
5025,15,4,4,51.63479333744602,83.33333333333334,28.0,33.25,58.5,58.5,28,25.0,17
5026,7,2,1,79.46428571428571,0.0,35.75,45.666666666666664,40.5,40.5,80,40.0,18
5027,10,2,3,1.5463917525773196,75.0,42.42857142857143,30.142857142857142,45.57142857142857,45.57142857142857,69,70.58823529411765,21
5028,15,2,4,66.03212373587151,50.0,37.666666666666664,47.1,42.333333333333336,42.333333333333336,6,50.0,9
5029,7,2,1,20.466321243523318,0.0,49.6,21.4,70.0,70.0,24,87.5,7
5030,10,0,5,60.967302452316076,100.0,57.0,59.333333333333336,55.666666666666664,55.666666666666664,6,66.66666666666666,12
5031,6,1,6,0.5301204819277108,0.0,46.111111111111114,0.0,70.0,70.0,39,47.368421052631575,5
5032,13,4,5,34.52054794520548,66.66666666666666,47.0,38.333333333333336,61.666666666666664,61.666666666666664,38,63.63636363636363,15
5033,15,3,2,93.72026641294006,100.0,0.0,60.666666666666664,0.0,0.0,67,37.5,36
5034,6,2,1,57.12392312789927,20.0,50.4,28.428571428571427,50.2,50.2,92,56.25,23
5035,0,4,6,43.806104129263915,0.0,0.0,54.77777777777778,0.0,0.0,23,50.0,7
5036,15,3,2,28.671328671328673,0.0,46.1,49.4,55.2,55.2,99,30.0,10
5037,0,0,5,17.65641569459173,0.0,0.0,53.833333333333336,0.0,0.0,31,60.0,7
5038,7,2,6,25.22639068564036,100.0,53.5,62.0,50.0,50.0,11,57.89473684210527,6
5039,9,0,2,97.20168954593453,0.0,34.8,38.0,34.4,34.4,20,42.857142857142854,11
5040,15,2,3,9.803921568627452,57.14285714285714,36.0,56.42857142857143,61.4,61.4,42,46.15384615384615,7
5041,0,2,1,43.50282485875706,57.14285714285714,52.0,49.1,47.5,47.5,25,66.66666666666666,10
5042,0,0,3,42.075823492852706,0.0,61.0,0.0,50.166666666666664,50.166666666666664,81,35.714285714285715,16
5043,2,4,5,55.30227948463825,25.0,66.14285714285714,56.625,30.0,30.0,81,25.0,7
5044,7,4,2,18.023553507424474,100.0,73.66666666666667,73.0,70.0,70.0,19,33.33333333333333,-2
5045,0,2,3,98.125,66.66666666666666,65.0,63.5,49.5,49.5,27,63.63636363636363,14
5046,12,0,5,11.946050096339114,50.0,47.42857142857143,52.4,49.57142857142857,49.57142857142857,65,85.71428571428571,15
5047,15,2,6,82.98165137614679,0.0,48.8,37.875,54.0,54.0,79,50.0,18
5048,9,1,4,78.28729281767956,33.33333333333333,0.0,58.25,0.0,0.0,22,45.45454545454545,16
5049,16,2,2,9.15492957746479,12.5,23.333333333333332,0.0,46.0,46.0,60,66.66666666666666,21
5050,9,3,2,93.80245319561007,30.0,81.5,60.5,77.0,77.0,95,44.44444444444444,16
5051,13,0,1,23.765432098765434,0.0,54.75,58.5,53.125,53.125,7,25.0,-13
5052,10,2,5,24.875267284390592,0.0,49.7,0.0,51.8,51.8,8,40.0,1
5053,7,1,6,40.4040404040404,100.0,0.0,33.8,0.0,0.0,18,33.33333333333333,23
5054,7,2,6,50.73972602739726,66.66666666666666,41.77777777777778,50.3,53.44444444444444,53.44444444444444,30,57.89473684210527,13
5055,0,0,4,76.53390742734123,0.0,53.77777777777778,53.5,47.888888888888886,47.888888888888886,84,41.66666666666667,13
5056,9,0,1,33.95282344531809,62.5,58.55555555555556,23.75,44.888888888888886,44.888888888888886,42,40.0,13
5057,7,4,6,81.16812227074236,71.42857142857143,59.833333333333336,39.5,53.666666666666664,53.666666666666664,92,30.0,26
5058,12,3,6,90.06622516556291,60.0,51.2,36.7,47.3,47.3,10,56.25,15
5059,12,3,4,15.889992360580596,90.0,34.5,84.5,87.0,87.0,21,25.0,0
5060,15,4,1,98.50280723643169,100.0,52.8,63.5,56.2,56.2,9,38.88888888888889,14
5061,14,2,4,57.94701986754966,80.0,23.5,40.7,48.25,48.25,68,55.55555555555556,30
5062,9,0,2,68.37554045707228,50.0,62.833333333333336,26.333333333333332,57.0,57.0,8,83.33333333333334,14
5063,6,2,1,27.010869565217394,100.0,0.0,62.0,0.0,0.0,72,20.0,24
5064,12,2,1,66.93154034229829,10.0,51.625,65.0,50.625,50.625,38,53.84615384615385,4
5065,2,4,4,94.11064842355741,88.88888888888889,39.2,0.0,34.5,34.5,48,57.14285714285714,38
5066,12,3,4,14.440433212996389,60.0,33.75,61.2,62.125,62.125,50,50.0,10
5067,1,3,4,99.47368421052632,0.0,13.0,68.85714285714286,82.33333333333333,82.33333333333333,27,69.23076923076923,14
5068,11,4,1,92.46537396121883,80.0,35.111111111111114,51.2,59.22222222222222,59.22222222222222,28,47.368421052631575,22
5069,4,0,5,12.629852378348824,25.0,57.3,54.666666666666664,57.0,57.0,45,35.714285714285715,-2
5070,4,0,4,16.237113402061855,55.55555555555556,54.7,0.0,48.9,48.9,30,37.5,11
5071,12,3,2,65.67164179104478,50.0,19.666666666666668,43.714285714285715,57.666666666666664,57.666666666666664,42,50.0,21
5072,14,4,3,48.14004376367615,40.0,61.8,56.6,82.2,82.2,70,42.857142857142854,10
5073,10,1,6,63.853028798411124,100.0,45.6,49.2,18.4,18.4,98,40.0,31
5074,2,3,4,3.9337474120082816,40.0,58.333333333333336,31.75,34.833333333333336,34.833333333333336,44,28.57142857142857,2
5075,3,3,4,33.666666666666664,22.22222222222222,51.111111111111114,17.5,44.77777777777778,44.77777777777778,28,35.714285714285715,6
5076,4,0,5,77.84891165172856,0.0,43.0,46.42857142857143,41.0,41.0,34,50.0,8
5077,8,0,1,85.01118568232661,50.0,49.142857142857146,35.75,50.57142857142857,50.57142857142857,47,33.33333333333333,18
5078,12,2,3,83.01282051282051,20.0,36.285714285714285,62.375,67.0,67.0,90,71.42857142857143,24
5079,8,4,3,95.16539440203562,33.33333333333333,68.75,67.875,37.75,37.75,52,71.42857142857143,13
5080,1,2,5,61.105990783410135,66.66666666666666,30.0,86.0,74.5,74.5,55,0.0,7
5081,1,2,6,1.8062397372742198,33.33333333333333,48.0,46.875,53.5,53.5,27,50.0,0
5082,5,4,5,30.425531914893618,100.0,38.6,58.0,51.8,51.8,29,57.14285714285714,14
5083,8,2,5,74.54203851573509,62.5,0.0,74.75,0.0,0.0,65,50.0,26
5084,1,4,6,37.5,0.0,42.0,36.5,58.125,58.125,3,62.5,0
5085,0,2,3,35.1578947368421,50.0,34.0,32.0,30.333333333333332,30.333333333333332,12,50.0,9
5086,6,0,1,47.6906552094522,0.0,51.3,0.0,45.0,45.0,64,45.45454545454545,17
5087,2,4,1,91.4450035945363,0.0,61.75,39.22222222222222,47.0,47.0,80,38.46153846153847,16
5088,9,4,2,34.715025906735754,0.0,44.5,27.8,57.9,57.9,62,64.28571428571429,13
5089,13,2,5,14.813039309683603,66.66666666666666,43.25,39.42857142857143,48.375,48.375,16,61.53846153846154,8
5090,0,0,5,50.40650406504065,33.33333333333333,46.666666666666664,45.1,35.77777777777778,35.77777777777778,26,31.57894736842105,4
5091,2,0,6,41.12359550561798,0.0,56.1,62.42857142857143,54.5,54.5,66,50.0,3
5092,16,0,6,21.829935355544507,30.0,40.2,49.333333333333336,51.0,51.0,2,53.84615384615385,-1
5093,16,0,6,4.651162790697675,0.0,57.0,63.5,50.666666666666664,50.666666666666664,1,54.54545454545454,-15
5094,0,2,2,71.01806239737274,0.0,52.333333333333336,40.375,39.0,39.0,8,60.0,3
5095,7,1,6,42.91497975708502,28.57142857142857,40.7,53.857142857142854,67.0,67.0,57,64.28571428571429,13
5096,9,0,3,15.748502994011975,0.0,69.0,78.5,59.5,59.5,22,50.0,-14
5097,13,2,2,9.433962264150944,33.33333333333333,60.44444444444444,36.0,50.55555555555556,50.55555555555556,55,50.0,6
5098,3,0,1,99.60861056751467,50.0,0.0,40.714285714285715,0.0,0.0,25,0.0,20
5099,8,4,6,38.01295896328294,14.285714285714285,44.0,37.0,46.857142857142854,46.857142857142854,59,57.14285714285714,12
